tweet_id,user_id,user_screen_name,full_text,created_at,retweet_count,favorite_count,retweeted,favorited,possibly_sensitive,truncated,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,is_quote_status,quoted_status_id_str,quoted_user_id_str,retweeted_status_id_str,retweeted_user_id_str,media,hashtags,lang,place,root_node,keyword,crawled_date,crawled_time
1377246150110015492,186347409,DOHgovph,"You may now check out the 338th issue of DOH’s Beat COVID-19 Today: Philippine Situationer! ✨ Click here to view and download 👉🏼https://t.co/8mcbDhMguy

Note: Data as of yesterday, March 30, 2021

#BeatCOVID19
#WeHealAsOne
#COVID19PH https://t.co/IMjklWcwlE",Wed Mar 31 13:07:24 +0000 2021,1,3,False,False,False,False,,,,False,,,,,photo,True,en,,1377246150110015492,covid-19,2021-03-31,22:30:41
1377245337648132101,186347409,DOHgovph,"DOH Technical Advisory Group, Dr. Anna Lisa T. Ong-Lim explained that people with existing comorbodities can still get vaccinated.

#RESBAKUNA
#BIDABakunation
#BIDAangMayDisiplina
#ExplainExplainExplain https://t.co/4UeI9i7zy0",Wed Mar 31 13:04:11 +0000 2021,3,9,False,False,False,False,,,,False,,,,,photo,True,en,,1377245337648132101,,2021-03-31,21:45:32
1377229231369818115,186347409,DOHgovph,"Alamin ang tamang impormasyon! Sama sama tayo sa #BIDABakunation!

#RESBAKUNA
#BIDAMayDisiplina
#ExplainExplainExplain",Wed Mar 31 12:00:11 +0000 2021,0,1,False,False,,False,DOHgovph,1.3772292294236856e+18,186347409.0,False,,,,,,True,tl,,1377229231369818115,,2021-03-31,22:00:47
1377229229423685637,186347409,DOHgovph,"Bantayan ang social media ng LGU, mga posters sa mga pampublikong lugar, o house-to-house visits
 
Ang mga registration portal sa NCR at mga kalapit na lugar nito ay maaaring ma-access sa link na ito: https://t.co/jXrP9h69Gf",Wed Mar 31 12:00:10 +0000 2021,2,3,False,False,False,False,DOHgovph,1.3772292269071032e+18,186347409.0,False,,,,,,False,tl,,1377229226907103235,covid-19,2021-03-31,21:01:36
1377229226907103235,186347409,DOHgovph,"Saan magrerehistro ang mga senior citizen para sa COVID-19 Vaccination Program?

🗒 Kung nakatira sa mga nursing home o iba pang group home, i-kokontact kayo ng LGU. 

🗒 Sa mga iba, maghintay ng anunsyo mula sa inyong LGU. https://t.co/T7K8YzVHKh",Wed Mar 31 12:00:10 +0000 2021,0,6,False,False,False,False,,,,False,,,,,"photo, photo, photo, photo",False,tl,,1377229226907103235,covid-19,2021-03-31,20:45:30
1377200711885225987,186347409,DOHgovph,"Umiwas sa SKERI! Doon tayo sa KERI at mag-Virtual Visita Iglesia na lang muna!

Let's make safe decisions! Let's #BIDASolusyonPlus sa COVID-19! https://t.co/7EiTahdHu7",Wed Mar 31 10:06:51 +0000 2021,2,4,False,False,False,False,,,,False,,,,,photo,True,tl,,1377200711885225987,covid-19,2021-03-31,21:15:30
1377199094423121928,186347409,DOHgovph,"Know the right information! Be part of the #BIDABakunation

#RESBAKUNA
#BIDAMayDisiplina
#ExplainExplainExplain",Wed Mar 31 10:00:25 +0000 2021,0,2,False,False,,False,DOHgovph,1.3771990920155832e+18,186347409.0,False,,,,,,True,en,,1377199092015583236,,2021-03-31,22:16:31
1377199092015583236,186347409,DOHgovph,"Check social media, posters in public areas, or house-to-house visits. 

Registration portals of NCR cities and neighboring areas may be accessed through the following link: https://t.co/jXrP9h69Gf",Wed Mar 31 10:00:25 +0000 2021,2,3,False,False,False,False,DOHgovph,1.3771990891760927e+18,186347409.0,False,,,,,,False,en,,1377199092015583236,,2021-03-31,23:30:50
1377199089176092672,186347409,DOHgovph,"Where will senior citizens register for the COVID-19 Vaccination Program?

🗒 If you live in a group home or institution, your LGU will coordinate with your institution.

🗒 For others, wait for masterlisting announcements from your LGU. https://t.co/zRU1UOQde9",Wed Mar 31 10:00:24 +0000 2021,0,0,False,False,False,False,,,,False,,,,,"photo, photo, photo, photo",False,en,,1377199089176092672,covid-19,2021-03-31,18:00:34
1377198990660407300,186347409,DOHgovph,"Umiwas sa SKERI! Doon tayo sa KERI at mag-Virtual Visita Iglesia na lang muna!

Let's make safe decisions! Let's #BIDASolusyonPlus sa COVID-19! https://t.co/HRWxVqxpbS",Wed Mar 31 10:00:01 +0000 2021,1,1,False,False,False,False,,,,False,,,,,photo,True,tl,,1377198990660407300,covid-19,2021-03-31,18:30:25
1377177672367792128,186347409,DOHgovph,"Sa kabuuang bilang ng mga naitalang kaso sa bansa, 17.4% (130,245) ang aktibong kaso, 80.8% (603,746) na ang gumaling, at 1.78% (13,297) ang namatay.

Para sa karagdagang detalye, bisitahin ang aming pampublikong site: https://t.co/vYGKw81jZi.",Wed Mar 31 08:35:18 +0000 2021,2,5,False,False,False,False,DOHgovph,1.3771776690039237e+18,186347409.0,False,,,,,,False,tl,,1377177672367792128,,2021-03-31,21:00:38
1377177669003923457,186347409,DOHgovph,"Ngayong 4 PM, Marso 31, 2021, ang Department of Health ay nakapagtala ng 6,128 na karagdagang kaso ng COVID-19. Samantala ay mayroon namang naitalang 491 na gumaling at 106 na pumanaw. https://t.co/3MxxU4tgGF",Wed Mar 31 08:35:17 +0000 2021,49,81,False,False,False,False,,,,False,,,,,photo,False,tl,,1377177669003923457,covid-19,2021-03-31,22:15:40
1377150529680277504,186347409,DOHgovph,LOOK: The Department of Health debunks a social media card which contains messages not sanctioned and authorized by the agency. Alamin ang tamang impormasyon! https://t.co/QgIN97zybQ,Wed Mar 31 06:47:27 +0000 2021,14,20,False,False,False,False,,,,False,,,,,photo,False,en,,1377150529680277504,health,2021-03-31,20:00:39
1377138632524369922,186347409,DOHgovph,"The Medical City Lead Advocate for CRC screening  Dr. Jun Ruiz shares the essentials in preventing this cancer - why we screen, who we screen, and how we screen.

https://t.co/QhcDtOjHGf",Wed Mar 31 06:00:10 +0000 2021,0,2,False,False,False,False,DOHgovph,1.3771386298819092e+18,186347409.0,False,,,,,,False,en,,1377138632524369922,,2021-03-31,14:30:37
1377138629881909250,186347409,DOHgovph,"Colorectal Cancer (CRC) is a preventable, treatable, and beatable disease. More than 17,000 persons were estimated to be diagnosed with this cancer in the Philippines in 2020, and 9,000 died .",Wed Mar 31 06:00:10 +0000 2021,3,6,False,False,,False,,,,False,,,,,,False,en,,1377138629881909250,,2021-03-31,18:00:34
1377048040976969730,186347409,DOHgovph,"Samahan ang libo-libong healthcare workers na RUMESBAKUNA!

#RESBAKUNA
#BIDABakunation
#BIDAangMayDisiplina
#ExplainExplainExplain",Wed Mar 31 00:00:11 +0000 2021,5,3,False,False,,False,DOHgovph,1.3770480388672266e+18,186347409.0,False,,,,,,True,tl,,1377048040976969730,health,2021-03-31,18:15:21
1377048038867226627,186347409,DOHgovph,"🗒 Stand-alone facilities, clinics at diagnostic centers, at iba pang facilities na nangangalaga sa COVID-19 cases
🗒 Closed institutions at settings

Magparehistro sa National Vaccination Operations Center kung ikaw ay HCW sa:
🏢 National quarantine at isolation facilities",Wed Mar 31 00:00:11 +0000 2021,7,3,False,False,,False,DOHgovph,1.377048035792851e+18,186347409.0,False,,,,,,False,tl,,1377048038867226627,covid-19,2021-03-31,18:00:34
1377048033767038978,186347409,DOHgovph,"Magparehistro sa OSPITAL kung ikaw ay HCW sa:
🏥 Mga itinalagang COVID-19 referral hospitals ng DOH
🏥 Public at private hospitals at infirmaries providing COVID-19 care
🏥 Mga natitirang ospital na hindi nangangalaga sa mga kasong COVID-19",Wed Mar 31 00:00:10 +0000 2021,1,0,False,False,,False,DOHgovph,1.377048031011369e+18,186347409.0,False,,,,,,False,tl,,1377048031011368961,covid-19,2021-03-31,13:46:13
1377048035792850945,186347409,DOHgovph,"Magparehistro sa iyong LGU kung ikaw ay HCW sa:
🗒Isolation at quarantine facilities, converted facilities na nangangalaga sa suspect, probable, at confirmed COVID-19 cases; close contacts, at mga manlalakbay na nasa quarantine
🗒 Government-owned primary care facilities",Wed Mar 31 00:00:10 +0000 2021,1,0,False,False,,False,DOHgovph,1.377048033767039e+18,186347409.0,False,,,,,,False,tl,,1377048035792850945,covid-19,2021-03-31,14:00:46
1377048031011368961,186347409,DOHgovph,"HULING ARAW NA NG PAGPAPALISTA ng mga AKTIBONG Frontline Healthcare Worker (HCW)! Magpalista sa iyong pasilidad o LGU para sa pagbabakuna laban sa COVID-19 bago mag-Marso 31, 2021 (Miyerkules)!

Saan nga ba magpaparehistro ang mga aktibong frontline HCW? https://t.co/ikPzsGoGQx",Wed Mar 31 00:00:09 +0000 2021,7,3,False,False,False,False,,,,False,,,,,photo,False,tl,,1377048031011368961,covid-19,2021-03-31,08:45:19
1374717772756774914,186347409,DOHgovph,"You may now check out the 331st issue of DOH’s Beat COVID-19 Today: Philippine Situationer! Sparkles Click here to view and download Right pointing backhand index https://t.co/ZQ7lUVXhRA

Note: Data as of yesterday, March 23, 2021

#BeatCOVID19
#WeHealAsOne
#COVID19PH https://t.co/bi54JJBXFH",Wed Mar 24 13:40:32 +0000 2021,0,1,False,False,False,False,,,,False,,,,,photo,True,en,,1374717772756774914,covid-19,2021-03-24,23:15:26
1374713637999308807,186347409,DOHgovph,"You may now check out the 331th issue of DOH’s Beat COVID-19 Today: Philippine Situationer! ✨ Click here to view and download 👉🏼 https://t.co/ZQ7lUVXhRA

Note: Data as of yesterday, March 23, 2021

#BeatCOVID19
#WeHealAsOne
#COVID19PH https://t.co/bWP8NRnPBr",Wed Mar 24 13:24:06 +0000 2021,0,0,False,False,False,False,,,,False,,,,,photo,True,en,,1374713637999308807,covid-19,2021-03-24,21:30:34
1374645135686782981,186347409,DOHgovph,"https://t.co/FA8C48Z7lP

LOOK: Get to know the DOH’s roster of experts from the different groups. 

If you wish to get in touch with any of our experts, please coordinate through cmu@doh.gov.ph https://t.co/enuTkpg1Jh",Wed Mar 24 08:51:54 +0000 2021,2,3,False,False,False,False,,,,False,,,,,photo,False,en,,1374645135686782981,,2021-03-24,19:45:22
1374632193071325184,186347409,DOHgovph,"Sa kabuuang bilang ng mga naitalang kaso sa bansa, 13.4% (91,754) ang aktibong kaso, 84.7% (579,518) na ang gumaling, at 1.91% (13,039) ang namatay.

Para sa karagdagang detalye, bisitahin ang aming pampublikong site: https://t.co/vYGKw81jZi.",Wed Mar 24 08:00:28 +0000 2021,0,0,False,False,False,False,DOHgovph,1.3746321890951537e+18,186347409.0,False,,,,,,False,tl,,1374632193071325184,,2021-03-24,16:15:18
1374632189095153669,186347409,DOHgovph,"Ngayong 4 PM, Marso 24, 2021, ang Department of Health ay nakapagtala ng 6,666 na karagdagang kaso ng COVID-19. Samantala ay mayroon namang naitalang 1,072 na gumaling at 47 na pumanaw. https://t.co/sTDpFkkOR1",Wed Mar 24 08:00:27 +0000 2021,30,53,False,False,False,False,,,,False,,,,,photo,False,tl,,1374632189095153669,covid-19,2021-03-24,22:30:37
1374604532366344192,186347409,DOHgovph,Read full article here: https://t.co/S5sNMkJkF2,Wed Mar 24 06:10:34 +0000 2021,4,2,False,False,False,False,DOHgovph,1.3746045297658143e+18,186347409.0,False,,,,,,False,en,,1374604529765814274,covid-19,2021-03-24,18:17:29
1374604529765814274,186347409,DOHgovph,"As the demand for COVID-19 vaccines increases across different regions, the Philippines today received 400,000 additional CoronaVac doses donated by the People’s Republic of China, in addition to the initial 600,000 doses that arrived last February 28.",Wed Mar 24 06:10:33 +0000 2021,6,7,False,False,,False,DOHgovph,1.3746045263389942e+18,186347409.0,False,,,,,,False,en,,1374604529765814274,covid-19,2021-03-24,18:00:30
1374604526338994183,186347409,DOHgovph,"DOH-NTF JOINT PRESS RELEASE
PR No: 2021-03-24-0124 March 2021
------------------------------
PH RECEIVES 400K ADDITIONAL DONATED CORONAVAC DOSES
Press Release | 24 March 2021 https://t.co/1wFWD1Q8vN",Wed Mar 24 06:10:32 +0000 2021,8,10,False,False,False,False,,,,False,,,,,photo,False,en,,1374604526338994183,corona,2021-03-24,23:15:26
1374597889700155397,186347409,DOHgovph,"62.14% of the allocated first doses have already been administered, totaling to 508,332 administered 1st doses.

With the arrival of the 400K doses of SINOVAC, we are sure to protect more HCWs.",Wed Mar 24 05:44:10 +0000 2021,2,2,False,False,,False,DOHgovph,1.3745978879385887e+18,186347409.0,False,,,,,,False,en,,1374597887938588676,covid-19,2021-03-24,14:00:40
1374597887938588676,186347409,DOHgovph,"As of 23 March 2021, 6PM, 1,759 vaccination sites are conducting COVID-19 vaccination in various sites in 17 regions.

98.21% of the available doses have been distributed to the vaccination sites across the country, equating to 1,105,500 out of 1,125,600. https://t.co/JldkTViuxN",Wed Mar 24 05:44:09 +0000 2021,13,29,False,False,False,False,,,,False,,,,,photo,False,en,,1374597887938588676,covid-19,2021-03-24,22:45:27
1374541634302398464,186347409,DOHgovph,"✅ Clinical trials data with the inclusion of special populations (i.e. elderly, immunocompromised, etc.)

To know more about the eight (8) COVID-19 vaccines on our current portfolio, click this link 👉 https://t.co/kZx3oPtpwJ",Wed Mar 24 02:00:38 +0000 2021,2,3,False,False,False,False,DOHgovph,1.3745416322094408e+18,186347409.0,False,,,,,,False,en,,1374541634302398464,covid-19,2021-03-24,16:30:26
1374541636403744771,186347409,DOHgovph,"Visit https://t.co/Bomlo3e1kN for more information about COVID-19 vaccines in the Philippines. 

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus
#ExplainExplainExplain",Wed Mar 24 02:00:38 +0000 2021,3,3,False,False,False,False,DOHgovph,1.3745416343023985e+18,186347409.0,False,,,,,,True,en,,1374541636403744771,covid-19,2021-03-24,14:45:15
1374541632209440772,186347409,DOHgovph,"How well it will do in preventing symptomatic and severe COVID-19; 
✅ Common adverse events you can expect following the latest Phase III clinical trials data;
✅ Serious adverse events you can expect following the latest Phase III clinical trials data; and",Wed Mar 24 02:00:37 +0000 2021,0,0,False,False,,False,DOHgovph,1.3745416294119178e+18,186347409.0,False,,,,,,False,en,,1374541629411917831,covid-19,2021-03-24,10:45:37
1374541629411917831,186347409,DOHgovph,"KNOW YOUR COVID-19 VACCINE: CORONAVAC (SINOVAC)

Information you need to know about the CoronaVac COVID-19 vaccine:

✅ How many doses and interval in which each dose is taken;
✅ Storage and cold chain requirements; https://t.co/CW6EZT2B8m",Wed Mar 24 02:00:36 +0000 2021,9,20,False,False,False,False,,,,False,,,,,photo,False,en,,1374541629411917831,covid-19,2021-03-24,14:15:16
1374512189160103939,186347409,DOHgovph,"Patuloy lang nating sundan ang mga BIDA Steps dahil kahit sa harap ng mga bagong variants, ito pa rin ang ating pangunahing sandata laban sa COntraVIDa!

Let's #BIDASolusyon Plus sa COVID-19!",Wed Mar 24 00:03:37 +0000 2021,5,4,False,False,,False,DOHgovph,1.3745121871719506e+18,186347409.0,False,,,,,,True,tl,,1374512189160103939,covid-19,2021-03-24,12:00:23
1374512187171950605,186347409,DOHgovph,"MAY SINTOMAS KA BA NG COVID-19?

Alamin ang tamang impormasyon tungkol sa mga sintomas ng COVID-19 at kung ano ang mga dapat na gagawin!",Wed Mar 24 00:03:37 +0000 2021,3,5,False,False,,False,DOHgovph,1.3745121842192425e+18,186347409.0,False,,,,,,False,tl,,1374512184219242500,covid-19,2021-03-24,12:00:37
1374512184219242500,186347409,DOHgovph,https://t.co/I4xpwvyXBY,Wed Mar 24 00:03:36 +0000 2021,29,18,False,False,False,False,,,,False,,,,,"photo, photo, photo",False,und,,1374512184219242500,,2021-03-24,16:45:20
