tweet_id,user_id,user_screen_name,full_text,created_at,retweet_count,favorite_count,retweeted,favorited,possibly_sensitive,truncated,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,is_quote_status,quoted_status_id_str,quoted_user_id_str,retweeted_status_id_str,retweeted_user_id_str,media,hashtags,lang,place,root_node,keyword,crawled_date,crawled_time
1374738058130595848,2218026914,WHOPhilippines,"1,072 additional people with COVID-19 have recovered. The total recoveries are now at 579,518.

47 people with COVID-19 have died. The total COVID-19 related deaths are now 13,039. We extend our condolences to the families of the 47 people who passed away.",Wed Mar 24 15:01:09 +0000 2021,0,1,False,False,,False,WHOPhilippines,1.3747379851748352e+18,2218026914.0,False,,,,,,False,en,,1374737985174835205,covid,2021-03-24,22:31:25
1374629944249131013,2218026914,WHOPhilippines,@usaid_manila's Mission Director Hardy shares how various supports are extended to Rizal province through donation of x-ray machines for TB detection. He also calls for unity to get the TB Program back on track. https://t.co/EvwrwV4KuG,Wed Mar 24 07:51:32 +0000 2021,0,1,False,False,False,False,WHOPhilippines,1.3746259269153915e+18,2218026914.0,False,,,,,photo,False,en,,1374629944249131013,tb,2021-03-24,16:45:20
1374625926915391491,2218026914,WHOPhilippines,"#HappeningNow: Cong. Helen"" D.L. Tan MD, appeals for the adequate funding of TB program: an urgent call to amend the law to strengthen TB elimination efforts in the country. #LiveTBFree #TBFreePH https://t.co/AaVehfk2ni",Wed Mar 24 07:35:34 +0000 2021,0,1,False,False,False,False,WHOPhilippines,1.3746235819009595e+18,2218026914.0,False,,,,,photo,True,en,,1374623581900959745,tb,2021-03-24,21:49:48
1374623581900959745,2218026914,WHOPhilippines,"@SecDuque, laying down @DOHgovph  response/action in getting TB services/program back on track despite the scourge of the pandemic.
 #TBFreePH https://t.co/MLkriSc4Y6",Wed Mar 24 07:26:15 +0000 2021,0,0,False,False,False,False,WHOPhilippines,1.374611779628589e+18,2218026914.0,False,,,,,photo,True,en,,1374611779628589056,tb,2021-03-24,17:47:16
1374544425657925637,2218026914,WHOPhilippines,"We are all safer when #COVID19 is stopped in its tracks.​
With everyone’s help, we can contain the spread of the virus and save more lives.",Wed Mar 24 02:11:43 +0000 2021,3,2,False,False,,False,WHOPhilippines,1.3745443619128197e+18,2218026914.0,False,,,,,,True,en,,1374544425657925637,covid,2021-03-24,22:30:37
1374516237938528267,1246825418683846656,AdolacionHazel,"@WHOPhilippines @nosrekluaf ALDENEndTBambassador
#AldenRichards 
@aldenrichards02",Wed Mar 24 00:19:43 +0000 2021,2,0,False,False,,False,WHOPhilippines,1.3742633860541686e+18,2218026914.0,False,,,,,,True,da,,1374263386054168577,tb,2021-03-24,08:06:24
1369675888237875202,1217999673228779520,GulDost6,@WHOPhilippines @WHO Ok,Wed Mar 10 15:45:53 +0000 2021,0,0,False,False,,False,WHOPhilippines,1.3694685516738765e+18,2218026914.0,False,,,,,,False,und,,1369468551673876481,covid,2021-03-11,16:35:24
1369660852488581125,2218026914,WHOPhilippines,"17 people with COVID-19 have died. The total COVID-19 related deaths are now 12,545. 

Our thoughts are with the loved ones of the 17 people who passed away.",Wed Mar 10 14:46:08 +0000 2021,1,1,False,False,,False,WHOPhilippines,1.369660540885209e+18,2218026914.0,False,,,,,,False,en,,1369660540885209097,covid,2021-03-11,20:05:39
1369611117413113857,396308492,awsumjoseph,@WHOPhilippines @WHO @GetVideoBot,Wed Mar 10 11:28:31 +0000 2021,0,1,False,False,,False,WHOPhilippines,1.3694685516738765e+18,2218026914.0,False,,,,,,False,und,,1369468551673876481,covid,2021-03-10,22:45:59
1369610888945168390,396308492,awsumjoseph,@WHOPhilippines @WHO @GetVid_,Wed Mar 10 11:27:36 +0000 2021,0,0,False,False,,False,WHOPhilippines,1.3694685516738765e+18,2218026914.0,False,,,,,,False,und,,1369468551673876481,covid,2021-03-11,18:35:27
