tweet_id,user_id,user_screen_name,full_text,created_at,retweet_count,favorite_count,retweeted,favorited,possibly_sensitive,truncated,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,is_quote_status,quoted_status_id_str,quoted_user_id_str,retweeted_status_id_str,retweeted_user_id_str,media,hashtags,lang,place,root_node,keyword,crawled_date,crawled_time
1377250682772672512,1339880883034079232,AnderHades,"@DOHgovph I think i got thw virus, when i went home so high then something i feel boosting to my immune system 🤔",Wed Mar 31 13:25:25 +0000 2021,0,0,False,False,,False,DOHgovph,1.377245337648132e+18,186347409.0,False,,,,,,False,en,,1377245337648132101,virus,2021-03-31,22:16:31
1377246695096868871,1374323249954267136,DSticide,@DOHgovph #NasaanAngBakuna #DutertePalpak,Wed Mar 31 13:09:34 +0000 2021,0,0,False,False,,False,DOHgovph,1.3772461501100155e+18,186347409.0,False,,,,,,True,und,,1377246150110015492,covid-19,2021-03-31,23:01:38
1377239384718680073,1374323249954267136,DSticide,@DOHgovph Billion and inutang #NasaanAngBakuna #DutertePalpak,Wed Mar 31 12:40:31 +0000 2021,0,0,False,False,,False,DOHgovph,1.3772292269071032e+18,186347409.0,False,,,,,,True,en,,1377229226907103235,covid-19,2021-03-31,20:46:20
1377229231369818115,186347409,DOHgovph,"Alamin ang tamang impormasyon! Sama sama tayo sa #BIDABakunation!

#RESBAKUNA
#BIDAMayDisiplina
#ExplainExplainExplain",Wed Mar 31 12:00:11 +0000 2021,0,1,False,False,,False,DOHgovph,1.3772292294236856e+18,186347409.0,False,,,,,,True,tl,,1377229231369818115,,2021-03-31,22:00:47
1377229229423685637,186347409,DOHgovph,"Bantayan ang social media ng LGU, mga posters sa mga pampublikong lugar, o house-to-house visits
 
Ang mga registration portal sa NCR at mga kalapit na lugar nito ay maaaring ma-access sa link na ito: https://t.co/jXrP9h69Gf",Wed Mar 31 12:00:10 +0000 2021,2,3,False,False,False,False,DOHgovph,1.3772292269071032e+18,186347409.0,False,,,,,,False,tl,,1377229226907103235,covid-19,2021-03-31,21:01:36
1377207379431858181,824046557511041026,DearMrt0,"@DOHgovph Can someone explain please. Why is the NCR utilization not maxed out if people in twitter are saying that it's so difficult to be admitted? News about patients in tent, intubations done in parking. Hope DOH can address this. @Teddybird @SecDuque @attyharryroque",Wed Mar 31 10:33:21 +0000 2021,0,0,False,False,,False,DOHgovph,1.3771776690039237e+18,186347409.0,False,,,,,,False,en,,1377177669003923457,covid-19,2021-03-31,20:01:37
1377207221440811011,824046557511041026,DearMrt0,"@DOHgovph Can someone explain please. Why is the nice utilization not maxed out if people in twitter are saying that it's so difficult to be admitted? News about patients in tent, intubations done in parking. Hope DOH can address this. @Teddybird @SecDuque @attyharryroque",Wed Mar 31 10:32:43 +0000 2021,0,0,False,False,,False,DOHgovph,1.3771776690039237e+18,186347409.0,False,,,,,,False,en,,1377177669003923457,covid-19,2021-03-31,20:01:37
1377200922498007042,1186629273651539968,Milkteawthpearl,@DOHgovph Bakit ambagal ng update sa website niyo? Dun ako naghihintay kanina nauna pa update sa Twitter eh same image lang naman ang pinapakita.,Wed Mar 31 10:07:41 +0000 2021,0,0,False,False,,False,DOHgovph,1.3771776690039237e+18,186347409.0,False,,,,,,False,tl,,1377177669003923457,covid-19,2021-03-31,18:45:56
1377200765412864005,424058858,ako_PUKOY,"@DOHgovph 19.9% of 39,775?",Wed Mar 31 10:07:04 +0000 2021,0,0,False,False,,False,DOHgovph,1.3771776690039237e+18,186347409.0,False,,,,,,False,und,,1377177669003923457,covid-19,2021-03-31,22:16:31
1377200348079685634,1634539879,jameslaxa,@DOHgovph @Bacoor @lanimrevilla  Siena Villas in Habay II is requiring Bacoor-based senior citizen ID. I have a senior citizen at my home who was refused by the HOA officers,Wed Mar 31 10:05:24 +0000 2021,0,0,False,False,,False,DOHgovph,1.3771990891760927e+18,186347409.0,False,,,,,,False,en,,1377199089176092672,covid-19,2021-03-31,19:31:22
