tweet_id,user_id,user_screen_name,full_text,created_at,retweet_count,favorite_count,retweeted,favorited,possibly_sensitive,truncated,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,is_quote_status,quoted_status_id_str,quoted_user_id_str,retweeted_status_id_str,retweeted_user_id_str,media,hashtags,lang,place,root_node,keyword,crawled_date,crawled_time
1377078552802172934,2428789621,mcrobles59,"RT @codybitme: Parang eto yung overpriced mask na may butas, made of copper (kahit copper colored plastic lang) which made people believe that it is effective in blocking covid. 

Trying to make their own truth by spreading unfounded lies. 1/2 https://t.co/ggbnUSrTNp",Wed Mar 31 02:01:26 +0000 2021,1,0,False,False,,False,,,,True,1.377071816578003e+18,500825663.0,1.3770753542678692e+18,1.0942040035656868e+18,,False,en,,1377075354267869185,covid,2021-03-31,10:15:22
1377075354267869185,1094204003565686784,codybitme,"Parang eto yung overpriced mask na may butas, made of copper (kahit copper colored plastic lang) which made people believe that it is effective in blocking covid. 

Trying to make their own truth by spreading unfounded lies. 1/2 https://t.co/ggbnUSrTNp",Wed Mar 31 01:48:43 +0000 2021,1,1,False,False,False,False,,,,True,1.377071816578003e+18,500825663.0,,,,False,en,"Las Pinas City, National Capital Region, PH",1377075354267869185,covid,2021-03-31,10:15:16
1351786149770010626,1033403529585549317,waleywaling,"masisi mo ba kung inuna nila turukan ung mga nasa twilight years, yung mga ang lapit lapit na talaga doon? yun ang asa rules na unahin nila eh, kahit parang di na dapat kasi nga, para san pa eh papunta na sila ""doon""?
eh, di naman masisi kung inuna silang turukan, vulnerable kz. https://t.co/Px4dtOHyaK",Wed Jan 20 06:58:27 +0000 2021,0,1,False,False,False,False,,,,True,1.3513267190435062e+18,500825663.0,,,,False,tl,,1351326719043506177,,2021-01-20,20:05:07
1351763346874277889,125026728,JUANandonlyJC,Tapos yung tanders sa Malacanang ayaw tumigil sa kakakuda na pag nagpaturok ng Pfizer eh nakakamatay para lang maprove na mas effective yung vaccine ng tsino. Hays this guy is literally worse than Trump. https://t.co/0hM4SVjwBv,Wed Jan 20 05:27:51 +0000 2021,0,0,False,False,False,False,,,,True,1.3516902328322212e+18,500825663.0,,,,False,tl,,1351690232832221184,covid-19,2021-01-20,14:30:30
1349505339507425282,3892882587,manX_77,RT @Life_humor7: Pero parang iba talaga ang nanalo sa bidding eh. Hahaist https://t.co/7WLODUjZ7X,Wed Jan 13 23:55:20 +0000 2021,1,0,False,False,,False,,,,True,1.3493351156550492e+18,500825663.0,1.3493604611462963e+18,472004163.0,,False,tl,,1349335115655049219,vaccine,2021-01-14,09:05:03
1349501548133400577,82382736,eimerej17,Eh no brain po talaga sila 😭😭😭 https://t.co/QgSBf35Rkz,Wed Jan 13 23:40:16 +0000 2021,0,0,False,False,False,False,,,,True,1.3493351156550492e+18,500825663.0,,,,False,tl,,1349335115655049219,vaccine,2021-01-14,16:05:18
1349378688362577923,897129677801742336,Von_Reaper0711,But they do not have that... we’re screwed! https://t.co/7coyRkWS30,Wed Jan 13 15:32:04 +0000 2021,0,0,False,False,False,False,,,,True,1.3493351156550492e+18,500825663.0,,,,False,en,,1349335115655049219,vaccine,2021-01-14,12:35:13
1349360461146296322,472004163,Life_humor7,Pero parang iba talaga ang nanalo sa bidding eh. Hahaist https://t.co/7WLODUjZ7X,Wed Jan 13 14:19:38 +0000 2021,0,1,False,False,False,False,,,,True,1.3493351156550492e+18,500825663.0,,,,False,tl,,1349335115655049219,vaccine,2021-01-13,22:45:41
1349336430976241667,1217952152288542720,justice_cheap,Huwag matakot. Si Katay Digong💩 nga antagal na tayong pinepeste pero buhay pa rin tayo. Ingat lang. https://t.co/n6rCGhKaj5,Wed Jan 13 12:44:09 +0000 2021,0,0,False,False,False,False,,,,True,1.3493351156550492e+18,500825663.0,,,,False,tl,,1349335115655049219,vaccine,2021-01-14,21:35:15
1349335008079593472,2789474936,greysieeeeee,!!!!!!!!!!!!! 🤬 https://t.co/vbm6XjrYS3,Wed Jan 13 12:38:30 +0000 2021,0,0,False,False,False,False,,,,True,1.3493321861099397e+18,500825663.0,,,,False,und,,1349332186109939721,vaccine,2021-01-13,21:45:45
