tweet_id,user_id,user_screen_name,full_text,created_at,retweet_count,favorite_count,retweeted,favorited,possibly_sensitive,truncated,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,is_quote_status,quoted_status_id_str,quoted_user_id_str,retweeted_status_id_str,retweeted_user_id_str,media,hashtags,lang,place,root_node,keyword,crawled_date,crawled_time
1385017310440681477,1151727101420032000,zamboanga_5,RT @DOHgovph: get protected against the severe form of COVID-19.,Wed Apr 21 23:47:13 +0000 2021,6,0,False,False,,False,,,,False,,,1384745644703854593,186347409,,False,en,,1384745642644238341,,2021-04-22,08:56:19
1385012905708453891,1376790900915900416,1Zamboanga,RT @DOHgovph: get protected against the severe form of COVID-19.,Wed Apr 21 23:29:43 +0000 2021,6,0,False,False,,False,,,,False,,,1384745644703854593,186347409,,False,en,,1384745642644238341,,2021-04-22,08:56:19
1385009123201277952,1364463185554644992,MarioRZapanta1,RT @DOHgovph: get protected against the severe form of COVID-19.,Wed Apr 21 23:14:41 +0000 2021,6,0,False,False,,False,,,,False,,,1384745644703854593,186347409,,False,en,,1384745642644238341,,2021-04-22,08:56:19
1385017296981164035,1151727101420032000,zamboanga_5,"RT @DOHgovph: administered doses.

The FDA has also issued EUA for Janssen and Covaxin that will help widen the country's vaccine portfolio.  

While the government is currently vaccinating those in priority groups A1 to A3, everyone is urged to get vaccinated when its their turn in order to",Wed Apr 21 23:47:10 +0000 2021,5,0,False,False,,False,,,,False,,,1384745642644238341,186347409,,False,en,,1384745641004335106,,2021-04-22,08:56:19
1385012902944407552,1376790900915900416,1Zamboanga,"RT @DOHgovph: administered doses.

The FDA has also issued EUA for Janssen and Covaxin that will help widen the country's vaccine portfolio.  

While the government is currently vaccinating those in priority groups A1 to A3, everyone is urged to get vaccinated when its their turn in order to",Wed Apr 21 23:29:43 +0000 2021,5,0,False,False,,False,,,,False,,,1384745642644238341,186347409,,False,en,,1384745641004335106,,2021-04-22,08:56:19
1384783573664759808,2460844345,zcpopro9,"RT @DOHgovph: administered doses.

The FDA has also issued EUA for Janssen and Covaxin that will help widen the country's vaccine portfolio.  

While the government is currently vaccinating those in priority groups A1 to A3, everyone is urged to get vaccinated when its their turn in order to",Wed Apr 21 08:18:26 +0000 2021,5,0,False,False,,False,,,,False,,,1384745642644238341,186347409,,False,en,,1384745641004335106,,2021-04-22,08:56:19
1384752266415022083,323464522,jovian_lizard,"RT @mbsperez: @DOHgovph @PIADesk @ntfcovid19ph 

Is this the best way to present your data? I think the headline metric should be % of persons vaccinated towards herd immunity. Isn't this supposed to be X over 77 million? That's the more relevant figure. Total Doses is meaningless, actually. https://t.co/n3HRkVCEvZ",Wed Apr 21 06:14:02 +0000 2021,1,0,False,False,,False,,,,True,1384745638928125955,186347409,1384749076609122304,37613417,,False,en,,1384745638928125955,,2021-04-22,08:56:19
1384758044425265160,630857697,PIACaraga,"RT @DOHgovph: A total of 1,562,563 doses have been administered.

76% of the 1,780,400 allocated first doses have already been administered, equating to 1,353,107 administered doses.

12% of the 1,780,400 allocated second doses have already been administered, equating to 209,456",Wed Apr 21 06:37:00 +0000 2021,4,0,False,False,,False,,,,False,,,1384745641004335106,186347409,,False,en,,1384745638928125955,,2021-04-22,08:56:19
1384751290375315456,4517966186,willianism09,"RT @DOHgovph: A total of 1,562,563 doses have been administered.

76% of the 1,780,400 allocated first doses have already been administered, equating to 1,353,107 administered doses.

12% of the 1,780,400 allocated second doses have already been administered, equating to 209,456",Wed Apr 21 06:10:09 +0000 2021,4,0,False,False,,False,,,,False,,,1384745641004335106,186347409,,False,en,,1384745638928125955,,2021-04-22,08:56:19
1384746716704870401,1213705937619275776,BayanihanToday,"RT @DOHgovph: A total of 1,562,563 doses have been administered.

76% of the 1,780,400 allocated first doses have already been administered, equating to 1,353,107 administered doses.

12% of the 1,780,400 allocated second doses have already been administered, equating to 209,456",Wed Apr 21 05:51:59 +0000 2021,4,0,False,False,,False,,,,False,,,1384745641004335106,186347409,,False,en,,1384745638928125955,,2021-04-22,08:56:19
1384746701227839491,4687222460,janusted,"RT @DOHgovph: A total of 1,562,563 doses have been administered.

76% of the 1,780,400 allocated first doses have already been administered, equating to 1,353,107 administered doses.

12% of the 1,780,400 allocated second doses have already been administered, equating to 209,456",Wed Apr 21 05:51:55 +0000 2021,4,0,False,False,,False,,,,False,,,1384745641004335106,186347409,,False,en,,1384745638928125955,,2021-04-22,08:56:19
1384851910075760640,776479374,suzannebrownlow,"RT @WHOPhilippines: Check out:  “Doing What Matters in Times of Stress: An Illustrated Guide” at 👇https://t.co/5QgQF4BiZ4

Need help? Call: 0917-899-USAP (8727) and #LetsTalk
#MentalHealth",Wed Apr 21 12:49:59 +0000 2021,1,0,False,False,False,False,,,,False,,,1384730258247618561,2218026914,,False,en,,1384730216480665605,,2021-04-22,08:56:19
1384866633785569281,1288814333246312448,FujiiYushi,"RT @PJACaytonPhD: Note:
&gt; 26 cases purged
&gt; 50 recovs purged/changed status
&gt; 0 death purged/changed status

Daily % Change &amp; Crude Days-to-Double
Conf= 0.9654%, 105 days
Recov= 2.4259%, 130 days
Deaths= 0.7682%, 150 days

Net decrease in active = 10,572

Data: https://t.co/hwb1FVbF8T https://t.co/7gkv1bCVbK",Wed Apr 21 13:48:29 +0000 2021,2,0,False,False,,False,,,,True,1384786687109124099,186347409,1384790262317256704,1240939887861219328,,False,en,,1384786687109124099,,2021-04-22,08:56:19
1384790702622609412,2445657906,_markieesteven,"RT @PJACaytonPhD: Note:
&gt; 26 cases purged
&gt; 50 recovs purged/changed status
&gt; 0 death purged/changed status

Daily % Change &amp; Crude Days-to-Double
Conf= 0.9654%, 105 days
Recov= 2.4259%, 130 days
Deaths= 0.7682%, 150 days

Net decrease in active = 10,572

Data: https://t.co/hwb1FVbF8T https://t.co/7gkv1bCVbK",Wed Apr 21 08:46:46 +0000 2021,2,0,False,False,,False,,,,True,1384786687109124099,186347409,1384790262317256704,1240939887861219328,,False,en,,1384786687109124099,,2021-04-22,08:56:19
1384831619886829573,4069574832,rey_tesoro,"RT @little_b_o_y: Another more recoveries than new cases day. God, may this be trend from now on.. https://t.co/B5SdK4X9wC",Wed Apr 21 11:29:21 +0000 2021,5,0,False,False,,False,,,,True,1384786687109124099,186347409,1384787686435692544,158935327,,False,en,,1384786687109124099,,2021-04-22,08:56:19
1384811595079970822,791922622246166528,dTnalakRiderSR,"RT @little_b_o_y: Another more recoveries than new cases day. God, may this be trend from now on.. https://t.co/B5SdK4X9wC",Wed Apr 21 10:09:47 +0000 2021,5,0,False,False,,False,,,,True,1384786687109124099,186347409,1384787686435692544,158935327,,False,en,,1384786687109124099,,2021-04-22,08:56:19
1384809918742417412,957649522569527296,thelightmom,"RT @little_b_o_y: Another more recoveries than new cases day. God, may this be trend from now on.. https://t.co/B5SdK4X9wC",Wed Apr 21 10:03:07 +0000 2021,5,0,False,False,,False,,,,True,1384786687109124099,186347409,1384787686435692544,158935327,,False,en,,1384786687109124099,,2021-04-22,08:56:19
1384802381070802946,1139333509,andie0312,"RT @little_b_o_y: Another more recoveries than new cases day. God, may this be trend from now on.. https://t.co/B5SdK4X9wC",Wed Apr 21 09:33:10 +0000 2021,5,0,False,False,,False,,,,True,1384786687109124099,186347409,1384787686435692544,158935327,,False,en,,1384786687109124099,,2021-04-22,08:56:19
1384789126516383748,1009428430528507904,mariale42296389,"RT @little_b_o_y: Another more recoveries than new cases day. God, may this be trend from now on.. https://t.co/B5SdK4X9wC",Wed Apr 21 08:40:30 +0000 2021,5,0,False,False,,False,,,,True,1384786687109124099,186347409,1384787686435692544,158935327,,False,en,,1384786687109124099,,2021-04-22,08:56:19
1385017087945445376,1151727101420032000,zamboanga_5,"RT @DOHgovph: Sa kabuuang bilang ng mga naitalang kaso sa bansa, 12.1% (116,434) ang aktibong kaso, 86.2% (829,608) na ang gumaling, at 1.69% (16,265) ang namatay.

Para sa karagdagang detalye, bisitahin ang aming pampublikong site: https://t.co/vYGKw81jZi.",Wed Apr 21 23:46:20 +0000 2021,4,0,False,False,,False,,,,False,,,1384786691911684101,186347409,,False,tl,,1384786687109124099,,2021-04-22,08:56:19
1385012869750661123,1376790900915900416,1Zamboanga,"RT @DOHgovph: Sa kabuuang bilang ng mga naitalang kaso sa bansa, 12.1% (116,434) ang aktibong kaso, 86.2% (829,608) na ang gumaling, at 1.69% (16,265) ang namatay.

Para sa karagdagang detalye, bisitahin ang aming pampublikong site: https://t.co/vYGKw81jZi.",Wed Apr 21 23:29:35 +0000 2021,4,0,False,False,,False,,,,False,,,1384786691911684101,186347409,,False,tl,,1384786687109124099,,2021-04-22,08:56:19
1384801355341074432,64926216,AcooXiiiChuuu,"RT @iskonglasalista: 19,699 recoveries. https://t.co/8pbdxvbcgF",Wed Apr 21 09:29:06 +0000 2021,2,0,False,False,,False,,,,True,1384786687109124099,186347409,1384793042100490240,35524806,,False,en,,1384786687109124099,,2021-04-22,08:56:19
1384796868484354056,3552892393,mgdrolbes,"RT @iskonglasalista: 19,699 recoveries. https://t.co/8pbdxvbcgF",Wed Apr 21 09:11:16 +0000 2021,2,0,False,False,,False,,,,True,1384786687109124099,186347409,1384793042100490240,35524806,,False,en,,1384786687109124099,,2021-04-22,08:56:19
